id_sv,id_nv,tt_nv,ma_truong,ten_truong,ma_nganh,ten_nganh,phuong_thuc_1,phuong_thuc_2,phuong_thuc_3,phuong_thuc_4
42918004260,NV2778,4,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E18,Kỹ thuật Điện,1,0,1,1
40407411510,NV2779,2,DKK,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE-EP,Kỹ thuật Sinh học,1,1,0,0
24405376089,NV2780,4,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TROY-BA,Kỹ thuật Sinh học,0,0,0,1
96098423894,NV2781,2,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF1,Công nghệ Thông tin,1,1,1,1
63958413904,NV2782,2,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E8,Kỹ thuật Hóa học,1,1,1,1
13376353039,NV2783,3,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM5,Kỹ thuật Hóa học,1,1,1,1
34009209620,NV2784,2,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-E14,Kỹ thuật Điện,0,0,1,1
35053184880,NV2785,2,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH1,Kỹ thuật Hóa học,1,1,0,0
97058301588,NV2786,1,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E18,Kỹ thuật Hóa học,1,1,0,0
74514248968,NV2787,2,BVH,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM-VUW,Kỹ thuật Sinh học,0,0,0,0
89980985856,NV2788,2,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM5,Kỹ thuật Hóa học,0,0,0,0
73194411227,NV2789,4,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-E13,Kỹ thuật Điện,0,1,0,1
43879388639,NV2790,4,DCN,TRƯỜNG ĐẠI HỌC CMC,EM-E13,Kỹ thuật Hóa học,0,0,0,1
16097555578,NV2791,3,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,TROY-IT,Kỹ thuật Sinh học,0,1,1,0
73166764201,NV2792,1,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-E13,Kỹ thuật Sinh học,0,1,0,0
55476809265,NV2793,4,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM-E13,Kỹ thuật Hóa học,0,0,0,0
36328869265,NV2794,1,DCN,TRƯỜNG ĐẠI HỌC CMC,CH2,Kỹ thuật Điện,1,0,0,1
78582719896,NV2795,2,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,QHT94,Công nghệ Thông tin,0,0,1,1
14261711370,NV2796,3,BKA,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM-E13,Kỹ thuật Hóa học,1,1,1,0
67964139137,NV2797,1,QHI,ĐẠI HỌC BÁCH KHOA HÀ NỘI,TX1,Kỹ thuật Hóa học,1,1,1,0
38315940916,NV2798,1,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-E14,Kỹ thuật Hóa học,0,0,1,0
96572943314,NV2799,3,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TROY-BA,Công nghệ Thông tin,1,1,1,0
12594632697,NV2800,2,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE1,Kỹ thuật Hóa học,1,1,0,0
19083950615,NV2801,2,DKK,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF-E19,Kỹ thuật Điện,1,0,1,1
29543720911,NV2802,2,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH1,Kỹ thuật Hóa học,0,0,0,1
80757855158,NV2803,1,QHT,TRƯỜNG ĐẠI HỌC CMC,CH2,Kỹ thuật Hóa học,0,0,1,0
21466170938,NV2804,4,QHT,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,QHT94,Công nghệ Thông tin,1,0,0,0
83368698860,NV2805,3,QHT,ĐẠI HỌC BÁCH KHOA HÀ NỘI,CH-E11,Kỹ thuật Hóa học,0,1,0,1
73589752252,NV2806,4,BKA,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM3,Công nghệ Thông tin,0,0,1,1
44849914678,NV2807,1,QHT,TRƯỜNG ĐẠI HỌC CMC,EM3,Kỹ thuật Sinh học,0,1,0,1
63475369604,NV2808,3,DKK,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,TROY-BA,Kỹ thuật Hóa học,1,1,1,1
87135059645,NV2809,2,BKA,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM5,Kỹ thuật Hóa học,1,0,1,0
76209484853,NV2810,4,BKA,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE-E18,Công nghệ Thông tin,0,0,0,0
40687403261,NV2811,2,QHI,TRƯỜNG ĐẠI HỌC CMC,ED2,Kỹ thuật Hóa học,1,1,1,0
88113863617,NV2812,3,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,CH1,Kỹ thuật Hóa học,1,0,1,1
54066258526,NV2813,4,DKK,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM-VUW,Kỹ thuật Hóa học,1,0,0,0
94352726228,NV2814,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ET2,Kỹ thuật Sinh học,0,0,0,1
78634859380,NV2815,2,QHT,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,QHT94,Kỹ thuật Hóa học,0,1,1,0
84306028821,NV2816,2,BVH,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM3,Kỹ thuật Sinh học,0,1,0,1
75662594727,NV2817,3,QHI,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,ED2,Kỹ thuật Hóa học,1,1,0,0
37595174511,NV2818,4,DKK,ĐẠI HỌC BÁCH KHOA HÀ NỘI,CH2,Kỹ thuật Điện,0,0,1,0
31910301982,NV2819,2,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE2,Kỹ thuật Sinh học,0,1,0,0
82155357855,NV2820,4,BKA,TRƯỜNG ĐẠI HỌC CMC,BF-E12,Kỹ thuật Hóa học,1,1,1,0
70860269452,NV2821,4,CMC,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM-VUW,Kỹ thuật Sinh học,1,0,1,0
43155018161,NV2822,3,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH-E11,Kỹ thuật Điện,1,0,1,1
24510621250,NV2823,1,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH3,Kỹ thuật Điện,1,1,1,1
24785219258,NV2824,3,DKK,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,TROY-IT,Công nghệ Thông tin,0,1,1,1
78983236817,NV2825,1,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-E14,Kỹ thuật Điện,1,1,1,1
81380457655,NV2826,1,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF2,Kỹ thuật Điện,0,1,1,1
30589084775,NV2827,2,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E18,Công nghệ Thông tin,1,0,1,0
46869863411,NV2828,4,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF-E12,Kỹ thuật Điện,0,0,1,0
96116214266,NV2829,2,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF2,Kỹ thuật Điện,1,0,1,0
10053954551,NV2830,3,DKK,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE1,Kỹ thuật Sinh học,1,1,0,0
23174561991,NV2831,4,DKK,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE-EP,Kỹ thuật Hóa học,0,0,0,1
42688445084,NV2832,4,DKK,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE-EP,Công nghệ Thông tin,1,0,1,1
15515303371,NV2833,2,BKA,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE-E18,Công nghệ Thông tin,1,0,0,0
74482280366,NV2834,3,DCN,TRƯỜNG ĐẠI HỌC CMC,CH-E11,Kỹ thuật Điện,1,1,0,1
86661982056,NV2835,2,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,CH1,Công nghệ Thông tin,0,0,1,0
65055861264,NV2836,1,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,BF-E12,Kỹ thuật Điện,0,1,1,0
71898971476,NV2837,4,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE-E18,Kỹ thuật Hóa học,1,0,1,1
30669393263,NV2838,1,DKK,TRƯỜNG ĐẠI HỌC CMC,EM1,Kỹ thuật Điện,0,0,0,0
75830084316,NV2839,3,CMC,ĐẠI HỌC BÁCH KHOA HÀ NỘI,QHT94,Kỹ thuật Sinh học,0,0,0,1
16936539180,NV2840,3,QHT,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM1,Kỹ thuật Sinh học,1,1,1,1
94674050029,NV2841,4,DKK,TRƯỜNG ĐẠI HỌC CMC,EM-E14,Kỹ thuật Sinh học,0,1,0,1
95205522156,NV2842,1,DKK,TRƯỜNG ĐẠI HỌC CMC,BF-E12,Kỹ thuật Sinh học,1,1,0,1
70169315754,NV2843,3,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,TROY-IT,Công nghệ Thông tin,0,1,0,1
44225502137,NV2844,3,QHT,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM5,Công nghệ Thông tin,1,1,1,1
20068660661,NV2845,3,DKK,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,QHT94,Kỹ thuật Điện,1,0,0,1
68410355587,NV2846,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TX1,Công nghệ Thông tin,0,1,0,0
20385815281,NV2847,3,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM5,Kỹ thuật Điện,1,1,0,0
11889300216,NV2848,3,BKA,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE2,Kỹ thuật Hóa học,0,0,0,0
21850541398,NV2849,4,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF-E19,Kỹ thuật Sinh học,1,1,1,1
95439268862,NV2850,4,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE-E18,Kỹ thuật Điện,1,0,1,0
22589785626,NV2851,2,CMC,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM-VUW,Kỹ thuật Điện,0,1,1,1
36843931841,NV2852,4,BVH,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM3,Kỹ thuật Sinh học,1,0,1,0
84587489909,NV2853,3,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,IT-E7,Kỹ thuật Sinh học,1,1,0,1
89840774630,NV2854,1,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-EP,Kỹ thuật Sinh học,1,1,0,1
14433003869,NV2855,3,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,ET2,Kỹ thuật Sinh học,1,0,1,0
16392351123,NV2856,3,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH3,Kỹ thuật Sinh học,1,1,1,1
84873089888,NV2857,3,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,TROY-BA,Công nghệ Thông tin,0,0,0,1
28318432486,NV2858,3,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM3,Kỹ thuật Sinh học,0,0,1,1
57503139019,NV2859,2,BVH,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,BF-E19,Kỹ thuật Điện,0,1,0,1
24775729193,NV2860,2,QHI,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM5,Công nghệ Thông tin,1,0,0,0
57745798196,NV2861,1,DCN,TRƯỜNG ĐẠI HỌC CMC,EE-E18,Kỹ thuật Điện,0,1,0,1
27403160319,NV2862,2,BVH,TRƯỜNG ĐẠI HỌC CMC,EM3,Kỹ thuật Sinh học,1,0,1,0
95408365315,NV2863,1,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM5,Kỹ thuật Sinh học,1,1,0,0
29544246047,NV2864,3,CMC,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM-E14,Kỹ thuật Hóa học,0,0,0,1
42994223173,NV2865,2,CMC,TRƯỜNG ĐẠI HỌC CMC,IT-E7,Kỹ thuật Sinh học,0,0,1,0
64388720646,NV2866,3,BVH,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,CH2,Kỹ thuật Hóa học,1,0,1,1
49147508513,NV2867,3,BKA,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EE1,Kỹ thuật Điện,0,0,1,1
34681431168,NV2868,3,QHT,TRƯỜNG ĐẠI HỌC CMC,EE-E8,Kỹ thuật Điện,0,1,0,1
77808843466,NV2869,2,DCN,TRƯỜNG ĐẠI HỌC CMC,EE-EP,Kỹ thuật Hóa học,0,1,0,1
38574804005,NV2870,3,QHI,TRƯỜNG ĐẠI HỌC CMC,EM4,Kỹ thuật Hóa học,0,0,1,1
29903376685,NV2871,1,DCN,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM1,Kỹ thuật Hóa học,1,0,0,0
16192500692,NV2872,3,BKA,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,BF1,Kỹ thuật Hóa học,0,0,1,1
80605012482,NV2873,3,DKK,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,CH2,Kỹ thuật Hóa học,0,0,0,0
97958913959,NV2874,4,BVH,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,BF2,Công nghệ Thông tin,0,1,0,0
16330384375,NV2875,4,CMC,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE1,Công nghệ Thông tin,0,1,1,0
10495993054,NV2876,2,QHI,TRƯỜNG ĐẠI HỌC CMC,EM3,Kỹ thuật Sinh học,1,1,0,0
39505693127,NV2877,4,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM4,Kỹ thuật Hóa học,0,0,1,1
13217996716,NV2878,4,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-E14,Kỹ thuật Hóa học,1,1,0,0
46908341258,NV2879,4,CMC,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE-E8,Kỹ thuật Sinh học,1,0,0,1
64829667970,NV2880,4,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM1,Kỹ thuật Điện,0,0,0,0
93689082765,NV2881,1,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-EP,Kỹ thuật Điện,1,0,1,1
58862737715,NV2882,3,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF-E19,Kỹ thuật Hóa học,1,0,1,0
27364070490,NV2883,1,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM3,Công nghệ Thông tin,0,1,0,1
63688880340,NV2884,1,BVH,TRƯỜNG ĐẠI HỌC CMC,EM1,Công nghệ Thông tin,1,1,1,0
51498713430,NV2885,3,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EM-VUW,Kỹ thuật Sinh học,1,0,1,0
44475738507,NV2886,4,BVH,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE2,Kỹ thuật Sinh học,1,1,1,1
31046063112,NV2887,3,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-E13,Công nghệ Thông tin,1,0,1,1
16667637294,NV2888,1,BVH,ĐẠI HỌC BÁCH KHOA HÀ NỘI,TROY-BA,Kỹ thuật Điện,1,0,0,1
95736956503,NV2889,3,QHI,TRƯỜNG ĐẠI HỌC CMC,EE-E18,Kỹ thuật Hóa học,0,0,0,1
25967052412,NV2890,4,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,TROY-BA,Công nghệ Thông tin,0,1,0,0
13546712926,NV2891,4,QHT,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,BF-E12,Kỹ thuật Hóa học,1,0,0,1
95525403171,NV2892,2,BKA,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH-E11,Kỹ thuật Điện,0,1,0,0
17256721239,NV2893,2,CMC,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,BF2,Kỹ thuật Hóa học,1,1,0,1
13198485995,NV2894,3,BKA,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,TX1,Kỹ thuật Sinh học,0,1,1,1
54153068630,NV2895,2,QHI,ĐẠI HỌC BÁCH KHOA HÀ NỘI,TROY-IT,Công nghệ Thông tin,1,0,0,1
30638685609,NV2896,3,BVH,TRƯỜNG ĐẠI HỌC CMC,EM4,Công nghệ Thông tin,1,1,1,1
94392031601,NV2897,4,BVH,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM3,Kỹ thuật Hóa học,1,0,1,1
61427759400,NV2898,3,DCN,TRƯỜNG ĐẠI HỌC CMC,IT-E7,Kỹ thuật Điện,0,0,0,0
22473735881,NV2899,2,DKK,TRƯỜNG ĐẠI HỌC CMC,EM-E13,Công nghệ Thông tin,1,0,1,0
97986983705,NV2900,3,QHI,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE2,Kỹ thuật Hóa học,1,1,0,1
80802274494,NV2901,3,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,IT-E7,Kỹ thuật Điện,0,1,1,1
58101483257,NV2902,2,DCN,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,EM5,Công nghệ Thông tin,1,1,0,1
94981190000,NV2903,3,QHI,ĐẠI HỌC BÁCH KHOA HÀ NỘI,ET2,Kỹ thuật Hóa học,0,1,0,0
75336776630,NV2904,1,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-EP,Kỹ thuật Điện,1,1,0,0
84216507397,NV2905,2,CMC,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,BF-E12,Kỹ thuật Sinh học,0,0,0,0
83915355442,NV2906,1,BKA,TRƯỜNG ĐẠI HỌC CMC,QHT94,Kỹ thuật Điện,1,0,1,0
77487691008,NV2907,2,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,ET2,Kỹ thuật Hóa học,1,1,1,1
54417543244,NV2908,1,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-E13,Kỹ thuật Sinh học,1,1,1,0
86071242219,NV2909,3,QHT,ĐẠI HỌC BÁCH KHOA HÀ NỘI,CH1,Kỹ thuật Sinh học,1,1,1,1
45848669808,NV2910,4,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,ED2,Kỹ thuật Điện,1,0,1,1
44491593449,NV2911,2,QHT,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM4,Kỹ thuật Điện,1,0,1,1
35062023863,NV2912,4,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-EP,Công nghệ Thông tin,0,1,0,1
23645080256,NV2913,4,CMC,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF2,Kỹ thuật Sinh học,1,0,0,1
53419827814,NV2914,4,QHT,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,ET2,Kỹ thuật Sinh học,0,0,0,1
43308129534,NV2915,3,DCN,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,BF2,Kỹ thuật Điện,0,1,1,0
12314143540,NV2916,1,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH1,Kỹ thuật Điện,0,0,0,1
81748705176,NV2917,1,DKK,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,ET1,Công nghệ Thông tin,0,0,1,0
52035153376,NV2918,3,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TROY-IT,Kỹ thuật Điện,0,0,0,1
43725613119,NV2919,3,QHI,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,EE-EP,Kỹ thuật Hóa học,0,0,0,1
25119537111,NV2920,2,BKA,ĐẠI HỌC BÁCH KHOA HÀ NỘI,BF1,Kỹ thuật Điện,0,0,1,1
91056629562,NV2921,1,CMC,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH1,Kỹ thuật Điện,0,0,1,1
88637245576,NV2922,4,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE1,Công nghệ Thông tin,1,0,1,0
59382776401,NV2923,2,QHI,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE-E18,Kỹ thuật Sinh học,1,1,0,1
93584517053,NV2924,3,QHI,TRƯỜNG ĐẠI HỌC CMC,EE-E18,Kỹ thuật Hóa học,0,0,0,0
31701238361,NV2925,2,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM-E14,Kỹ thuật Hóa học,0,0,1,1
98599807516,NV2926,4,QHI,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH2,Kỹ thuật Sinh học,1,0,0,1
96657529647,NV2927,1,DKK,TRƯỜNG ĐẠI HỌC CMC,CH3,Kỹ thuật Sinh học,1,0,1,0
34838768852,NV2928,4,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE1,Kỹ thuật Hóa học,0,1,1,1
29596100412,NV2929,4,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,IT-E7,Kỹ thuật Hóa học,1,1,1,0
68435864554,NV2930,1,BKA,TRƯỜNG ĐẠI HỌC CMC,EE1,Kỹ thuật Điện,0,1,1,0
34164226415,NV2931,3,DCN,TRƯỜNG ĐẠI HỌC CMC,BF-E19,Công nghệ Thông tin,0,0,0,1
46402686588,NV2932,3,CMC,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-E8,Công nghệ Thông tin,1,1,0,0
48483821407,NV2933,1,DKK,TRƯỜNG ĐẠI HỌC CMC,EE1,Kỹ thuật Sinh học,1,1,1,0
88989083654,NV2934,4,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM3,Kỹ thuật Hóa học,1,0,1,1
15036755192,NV2935,1,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH-E11,Kỹ thuật Sinh học,1,1,0,1
77671409095,NV2936,3,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TX1,Công nghệ Thông tin,1,0,1,1
93991194337,NV2937,4,BVH,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,TX1,Kỹ thuật Hóa học,1,0,0,0
69518979274,NV2938,1,DKK,HỌC VIỆN CÔNG NGHỆ BƯU CHÍNH VIỄN THÔNG,CH-E11,Kỹ thuật Điện,0,0,1,0
76355194551,NV2939,3,BVH,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EE-EP,Kỹ thuật Điện,0,1,0,1
57485719706,NV2940,1,DKK,ĐẠI HỌC BÁCH KHOA HÀ NỘI,CH1,Kỹ thuật Sinh học,1,0,1,1
14104301482,NV2941,3,BVH,TRƯỜNG ĐẠI HỌC CMC,TROY-BA,Kỹ thuật Điện,0,1,0,1
13084442416,NV2942,2,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,ET1,Kỹ thuật Hóa học,1,1,0,1
44160802056,NV2943,1,DCN,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EE1,Kỹ thuật Điện,0,1,1,1
34714464592,NV2944,3,QHI,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EE1,Kỹ thuật Điện,1,1,0,1
50185498354,NV2945,3,BKA,TRƯỜNG ĐẠI HỌC CMC,EE-E18,Kỹ thuật Điện,1,0,0,0
57971735184,NV2946,4,BKA,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐH QG HÀ NỘI,EM3,Kỹ thuật Hóa học,0,1,1,1
36645543843,NV2947,2,QHT,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,BF-E19,Kỹ thuật Sinh học,0,0,0,0
99776350993,NV2948,4,QHI,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,TROY-BA,Kỹ thuật Sinh học,0,0,0,0
27977457292,NV2949,3,CMC,ĐẠI HỌC BÁCH KHOA HÀ NỘI,EM-VUW,Kỹ thuật Sinh học,0,1,1,0
14100134431,NV2950,4,DCN,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,CH3,Công nghệ Thông tin,0,0,1,1
66041814914,NV2951,1,DKK,TRƯỜNG ĐẠI HỌC CÔNG NGHIỆP HÀ NỘI,EM3,Kỹ thuật Điện,1,0,0,0
55424966788,NV2952,2,DCN,TRƯỜNG ĐẠI HỌC CMC,CH1,Kỹ thuật Điện,0,0,1,0
34883517475,NV2953,1,CMC,TRƯỜNG ĐẠI HỌC KINH TẾ KỸ THUẬT CÔNG NGHIỆP,BF2,Kỹ thuật Hóa học,0,1,1,1
